"CODUSU";"NRO_HOGAR";"ANO4";"TRIMESTRE";"REGION";"MAS_500";"AGLOMERADO";"PONDERA";"PONDIH";"DECCF_R";"DECIF_R";"REALIZADA";"II1";"II2";"II7";"II8";"II9";"V1";"V2";"V21";"V22";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19_A";"V19_B";"IX_TOT";"IX_MEN10";"IX_MAYEQ10";"ITF";"IPCF"
"TQRMNORQRHINKUCDEFJAH00001738";1;2004;1;43;"N";0;178;175;"4";"1";1;3;2;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;200;200
"TQSMNORXQHINKUCDEFJAH00001740";1;2004;1;43;"N";0;178;206;"7";"2";1;1;1;6;1;1;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;350;350
"TQRMNOPYQHINKUCDEFJAH00001736";1;2004;1;43;"N";0;178;0;"12";"12";1;3;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;0;0
"TQRMNOQUQHINKUCDEFJAH00001737";1;2004;1;43;"N";0;178;231;"4";"6";1;3;2;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;1;4;900;180
"TQRMNORXQHINKUCDEFJAH00001739";1;2004;1;43;"N";0;178;391;"6";"8";1;5;4;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;0;5;1430;286
"TQRMNOSWXHINKUCDEFJAH00001741";1;2004;1;43;"N";0;178;0;"12";"12";1;3;2;3;1;1;2;1;1;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;0;0
"TQRMNOQQQHILLTCDEFJAH00001547";1;2004;1;43;"N";0;219;387;"8";"7";1;2;1;1;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;1079;539.5
"TQRMNOQYRHIMLRCDEFJAH00001633";1;2004;1;43;"N";0;158;0;"12";"12";1;4;1;3;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;0;0
"TQRMNORWXHIMKOCDEFJAH00020905";1;2004;1;43;"N";0;164;293;"1";"2";1;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;6;2;4;300;50
"TQRMNOPRXHIKKMCDEFJAH00020821";1;2004;1;43;"N";0;194;195;"7";"5";1;3;2;3;1;1;1;2;2;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;2;2;2;2;2;0;2;700;350
"TQRMNOPQQHJKKUCDEFKID00010738";1;2004;1;43;"S";4;691;0;"12";"12";1;3;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;0
"TQRMNOSYTHJKKUCDEFKID00025773";2;2004;1;43;"S";4;691;0;"12";"12";1;4;2;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;0;0
"TQRMNOQSQHLLKSCDEFKID00011117";1;2004;1;43;"S";4;621;861;"9";"6";1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;900;900
"TQRMNOQWQHLLKSCDEFKID00011118";1;2004;1;43;"S";4;621;1027;"10";"10";1;5;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;2500;1250
"TQRMNOSPSHLLKSCDEFKID00011119";1;2004;1;43;"S";4;621;575;"6";"2";1;2;1;3;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;1;0;1;300;300
"TQRMNOSXXHLLKSCDEFKID00011121";1;2004;1;43;"S";4;621;1103;"6";"4";1;4;2;1;1;1;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;1;2;2;2;2;0;2;567;283.5
"TQRMNOSYWHLLKSCDEFKID00011122";1;2004;1;43;"S";4;621;914;"2";"1";1;1;1;3;1;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;3;1;2;250;83.33
"TQRMNOSSSHJKKUCDEFKID00025772";1;2004;1;43;"S";4;691;0;"12";"12";1;4;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;0;0
"TQRMNOUXSHJKKUCDEFKID00010742";1;2004;1;43;"S";4;691;913;"9";"5";1;3;1;1;1;1;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;720;720
"TQRMNOUPXHJKKUCDEFKID00025774";1;2004;1;43;"S";4;691;0;"12";"12";1;2;1;4;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;0;0
"TQRMNOTUXHJKKUCDEFKID00010741";1;2004;1;43;"S";4;691;0;"12";"12";1;3;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;1;4;0;0
"TQRMNOPRPHJMKMCDEFKID00010765";1;2004;1;43;"S";4;495;601;"9";"6";1;3;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;800;800
"TQRMNOQQTHJMKMCDEFKID00010767";1;2004;1;43;"S";4;495;697;"9";"8";1;3;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1320;660
"TQRMNOQUYHJMKMCDEFKID00010768";1;2004;1;43;"S";4;495;733;"8";"3";1;2;1;6;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;450;450
"TQRMNORTWHJMKMCDEFKID00010769";1;2004;1;43;"S";4;495;0;"12";"12";1;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;0;0
"TQRMNORYXHJMKMCDEFKID00010770";1;2004;1;43;"S";4;495;0;"12";"12";1;3;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;0
"TQRMNOSYQHJMKMCDEFKID00010771";2;2004;1;43;"S";4;495;0;"12";"12";1;3;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;0;0
"TQRMNOTSXHJMKMCDEFKID00025778";1;2004;1;43;"S";4;495;0;"12";"12";1;2;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;0
"TQRMNOQPUHLPKMCDEFKID00011252";1;2004;1;43;"S";4;687;0;"12";"12";1;3;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;0;0
"TQRMNOQVWHLPKMCDEFKID00011253";1;2004;1;43;"S";4;687;835;"5";"7";1;3;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;2;3;1200;240
"TQRMNORWQHLPKMCDEFKID00011254";1;2004;1;43;"S";4;687;496;"1";"1";1;4;3;1;2;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;6;2;4;200;33.33
"TQRMNOSRXHLPKMCDEFKID00011255";1;2004;1;43;"S";4;687;0;"12";"12";1;3;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;4;2;2;0;0
"TQRMNOSXTHLPKMCDEFKID00011256";1;2004;1;43;"S";4;687;0;"12";"12";1;5;3;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;0;6;0;0
"TQRMNOTTPHLPKMCDEFKID00025989";1;2004;1;43;"S";4;687;754;"5";"1";1;2;1;1;2;1;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;215;215
"TQRMNOUSXHLPKMCDEFKID00011257";1;2004;1;43;"S";4;687;1478;"9";"10";1;3;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;3400;680
"TQRMNOUYPHLPKMCDEFKID00011258";1;2004;1;43;"S";4;687;695;"9";"4";1;4;1;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;584;584
"TQRMNOPRTHLNKPCDEFKID00011172";1;2004;1;43;"S";4;424;0;"12";"12";1;3;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;0;0
"TQRMNOPYPHLNKPCDEFKID00011174";1;2004;1;43;"S";4;424;583;"7";"3";1;3;1;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;400;400
"TQRMNOQQUHLNKPCDEFKID00011175";1;2004;1;43;"S";4;424;376;"4";"1";1;3;1;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;206;206
"TQRMNOQUPHLNKPCDEFKID00011176";1;2004;1;43;"S";4;424;0;"12";"12";1;3;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;0;0
"TQRMNORQUHLNKPCDEFKID00011178";1;2004;1;43;"S";4;424;311;"00";"00";1;4;2;5;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;0
"TQRMNORUSHLNKPCDEFKID00011179";1;2004;1;43;"S";4;424;521;"4";"3";1;3;2;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;400;200
"TQRMNOSQXHLNKPCDEFKID00011180";1;2004;1;43;"S";4;424;0;"12";"12";1;3;1;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;0
"TQRMNOQXSHLNKPCDEFKID00011177";1;2004;1;43;"S";4;424;0;"12";"12";1;3;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;0;0
"TQRMNOPPWHKOKTCDEFKID00025930";1;2004;1;43;"S";4;511;716;"5";"6";1;5;2;4;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;790;263.33
"TQRMNOPTYHKOKTCDEFKID00025931";1;2004;1;43;"S";4;511;703;"2";"1";1;3;2;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;250;83.33
"TQRMNOPYTHKOKTCDEFKID00025932";1;2004;1;43;"S";4;511;710;"3";"3";1;3;2;4;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;400;133.33
"TQRMNOQUPHKOKTCDEFKID00025933";1;2004;1;43;"S";4;511;0;"12";"12";1;2;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;0;0
"TQRMNOQYWHKOKTCDEFKID00025934";1;2004;1;43;"S";4;511;0;"12";"12";1;4;3;1;1;1;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;0;0
"TQRMNORTVHKOKTCDEFKID00025935";1;2004;1;43;"S";4;511;662;"4";"2";1;1;1;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;360;180
"TQRMNORYSHKOKTCDEFKID00025936";1;2004;1;43;"S";4;511;415;"5";"6";1;4;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;3;0;3;800;266.67
"TQRMNOSSYHKOKTCDEFKID00025937";1;2004;1;43;"S";4;511;1118;"1";"3";1;2;2;7;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;2;4;400;66.67
"TQRMNOTSPHKOKTCDEFKID00025938";1;2004;1;43;"S";4;511;937;"5";"5";1;4;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;700;233.33
"TQRMNORYTHKMLLCDEFKID00025846";1;2004;1;43;"S";4;483;0;"12";"12";1;4;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;0;0
"TQRMNORVTHKMLLCDEFKID00025845";1;2004;1;43;"S";4;483;0;"12";"12";1;2;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;0;0
"TQRMNORPQHKMLLCDEFKID00025843";1;2004;1;43;"S";4;483;406;"2";"1";1;1;1;3;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;100;100
"TQRMNOQVYHKMLLCDEFKID00025842";1;2004;1;43;"S";4;483;468;"7";"3";1;2;1;3;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;400;400
"TQRMNOPTUHKMLLCDEFKID00025841";1;2004;1;43;"S";4;483;559;"00";"00";1;3;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;0;0
"TQRMNOSSWHLKKSCDEFKID00011101";1;2004;1;43;"S";4;647;0;"12";"12";1;2;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;0;0
"TQRMNOPTSHLKKSCDEFKID00011098";1;2004;1;43;"S";4;647;741;"3";"1";1;1;1;3;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;1;2;2;2;2;2;2;2;0;2;250;125
"TQRMNOPPXHLKKSCDEFKID00011097";1;2004;1;43;"S";4;647;0;"12";"12";1;3;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;0;0
"TQRMNOPPUHKOLNCDEFKID00025939";1;2004;1;43;"S";4;428;0;"12";"12";1;3;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;0;0
"TQRMNORXPHKOLNCDEFKID00025943";1;2004;1;43;"S";4;428;0;"12";"12";1;2;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;3;2;0;0
"TQRMNOSURHKOLNCDEFKID00025946";1;2004;1;43;"S";4;428;784;"4";"2";1;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;350;175
"TQRMNOQWXHKOLNCDEFKID00025942";1;2004;1;43;"S";4;428;614;"5";"6";1;3;2;1;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;900;225
"TQRMNOQTQHKOLNCDEFKID00025941";1;2004;1;43;"S";4;428;0;"12";"12";1;4;2;1;1;1;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;3;0;3;0;0
"TQRMNOSWPHKOLNCDEFKID00025947";1;2004;1;43;"S";4;428;0;"12";"12";1;3;2;3;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;5;0;0
"TQRMNOSQQHKOLNCDEFKID00025944";1;2004;1;43;"S";4;428;758;"4";"8";1;3;2;6;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;0;7;1270;181.43
"TQRMNOPPWHKNLUCDEFKID00025908";1;2004;1;43;"S";4;392;423;"4";"5";1;3;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;700;175
"TQRMNORQPHKNLUCDEFKID00025913";1;2004;1;43;"S";4;392;0;"12";"12";1;3;1;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;0
"TQRMNOQPYHKNLUCDEFKID00025911";1;2004;1;43;"S";4;392;482;"6";"4";1;3;2;1;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;560;280
"TQRMNOPUYHKNLUCDEFKID00025910";1;2004;1;43;"S";4;392;639;"6";"8";1;3;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;1350;337.5
"TQRMNOSSUHLMLMCDEFKID00011146";1;2004;1;43;"S";4;519;0;"12";"12";1;3;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;0;0
"TQRMNOTQVHLMLMCDEFKID00011148";1;2004;1;43;"S";4;519;0;"12";"12";1;3;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;0;0
"TQRMNOQRSHLMLMCDEFKID00011142";1;2004;1;43;"S";4;519;651;"5";"1";1;3;1;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;220;220
"TQRMNORUTHLMLMCDEFKID00011144";1;2004;1;43;"S";4;519;651;"5";"1";1;2;1;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;220;220
"TQRMNORYQHLMLMCDEFKID00011145";1;2004;1;43;"S";4;519;782;"5";"3";1;3;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;460;230
"TQRMNOSWQHLMLMCDEFKID00011147";1;2004;1;43;"S";4;519;651;"5";"1";1;1;1;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;220;220
"TQRMNORPXHLMLMCDEFKID00011143";1;2004;1;43;"S";4;519;1145;"7";"9";1;3;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;1;4;2100;420
"TQRMNOPWYHLMLMCDEFKID00011141";1;2004;1;43;"S";4;519;415;"2";"3";1;3;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;5;2;3;400;80
"TQRMNOPSVHLMLMCDEFKID00011140";1;2004;1;43;"S";4;519;1054;"4";"7";1;5;3;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;1060;212
"TQRMNORQWHJKKUCDEFKID00010740";1;2004;1;43;"S";4;691;884;"3";"2";1;4;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;0;2;300;150
"TQRMNOPSXHLNMMCDEFKID00011211";1;2004;1;43;"S";4;408;856;"10";"10";1;4;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;5300;1060
"TQRMNOPYQHLNMMCDEFKID00011212";1;2004;1;43;"S";4;408;566;"2";"3";1;3;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;5;0;5;500;100
"TQRMNOQQXHLNMMCDEFKID00011213";1;2004;1;43;"S";4;408;418;"7";"2";1;3;1;1;1;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;360;360
"TQRMNOQYYHLNMMCDEFKID00011215";1;2004;1;43;"S";4;408;764;"2";"3";1;3;3;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;450;90
"TQSMNOQYYHLNMMCDEFKID00011216";1;2004;1;43;"S";4;408;520;"5";"3";1;1;1;2;4;4;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;480;240
"TQRMNORQUHLNMMCDEFKID00011217";1;2004;1;43;"S";4;408;728;"9";"9";1;5;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1600;800
"TQRMNORTSHLNMMCDEFKID00011218";1;2004;1;43;"S";4;408;0;"12";"12";1;5;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;0;0
"TQRMNOQRQHKMMRCDEFKID00025872";1;2004;1;43;"S";4;506;0;"12";"12";1;3;2;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;0;0
"TQRMNOQTYHKMMRCDEFKID00025873";1;2004;1;43;"S";4;506;634;"8";"3";1;3;1;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;440;440
"TQRMNOPYRHKMMRCDEFKID00025871";1;2004;1;43;"S";4;506;0;"12";"12";1;3;2;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;1;4;0;0
"TQRMNORSRHKMLLCDEFKID00025844";1;2004;1;43;"S";4;483;0;"12";"12";1;3;2;1;1;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;3;1;2;0;0
"TQRMNOQXWHKNLUCDEFKID00025912";1;2004;1;43;"S";4;392;656;"8";"9";1;4;3;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;2200;550
"TQRMNORSUHKNLUCDEFKID00025914";1;2004;1;43;"S";4;392;433;"00";"00";1;3;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;0;0
"TQRMNOPSUHKNLUCDEFKID00025909";1;2004;1;43;"S";4;392;851;"9";"10";1;2;2;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;2880;720
"TQRMNOQYSHJLKMCDEFKID00010748";1;2004;1;43;"S";4;528;0;"12";"12";1;5;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;0;0
"TQRMNOQTUHJLKMCDEFKID00010747";1;2004;1;43;"S";4;528;595;"8";"3";1;3;2;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;476;476
"TQRMNOQPPHJLKMCDEFKID00010746";1;2004;1;43;"S";4;528;0;"12";"12";1;3;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;0;0
"TQRMNOPRUHKOKPCDEFKID00025923";1;2004;1;43;"S";4;408;863;"9";"9";1;3;2;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;1811;603.67
"TQRMNOUWUHKOKPCDEFKID00025929";1;2004;1;43;"S";4;408;474;"4";"3";1;3;1;1;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;392;196
"TQRMNOQXUHKOKPCDEFKID00025924";1;2004;1;43;"S";4;408;0;"12";"12";1;4;2;4;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;0;0
"TQRMNORYRHKOKPCDEFKID00025926";1;2004;1;43;"S";4;408;584;"2";"1";1;3;1;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;160;80
"TQRMNOSTSHKOKPCDEFKID00025927";1;2004;1;43;"S";4;408;0;"12";"12";1;3;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;0
"TQRMNOTVVHKOKPCDEFKID00025928";1;2004;1;43;"S";4;408;0;"12";"12";1;5;2;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;2;4;0;0
"TQRMNORSYHKOKPCDEFKID00025925";1;2004;1;43;"S";4;408;0;"12";"12";1;5;4;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;10;2;8;0;0
"TQRMNOPSUHKMMRCDEFKID00025869";1;2004;1;43;"S";4;506;771;"9";"5";1;2;1;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;750;750
"TQRMNORPTHKMMRCDEFKID00025874";1;2004;1;43;"S";4;506;0;"12";"12";1;3;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;0;0
"TQRMNOPVTHKMMRCDEFKID00025870";1;2004;1;43;"S";4;506;603;"5";"5";1;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;3;0;3;650;216.67
"TQRMNOQUTHLKLMCDEFKID00011103";1;2004;1;43;"S";4;609;677;"6";"4";1;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;0;2;600;300
"TQRMNOPPUHLKLMCDEFKID00011102";1;2004;1;43;"S";4;609;0;"12";"12";1;5;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;0;0
"TQRMNOSQUHLKLMCDEFKID00011105";1;2004;1;43;"S";4;609;948;"6";"7";1;3;2;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;1100;275
"TQRMNORVUHLKLMCDEFKID00011104";1;2004;1;43;"S";4;609;1175;"9";"8";1;3;2;1;1;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1250;625
"TQRMNOSVYHLKLMCDEFKID00011106";1;2004;1;43;"S";4;609;994;"10";"7";1;2;1;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1050;1050
"TQRMNORSPHJOLMCDEFKID00010894";1;2004;1;43;"S";4;460;545;"3";"1";1;3;1;1;1;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;0;1;130;130
"TQSMNORSPHJOLMCDEFKID00010895";1;2004;1;43;"S";4;460;0;"12";"12";1;3;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;0;0
"TQRMNOQRVHMNMNCDEFKID00026100";1;2004;1;43;"S";4;538;1081;"8";"8";1;3;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;1400;466.67
"TQRMNORSSHMNMNCDEFKID00026101";1;2004;1;43;"S";4;538;648;"2";"1";1;3;1;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;230;115
"TQRMNORXVHMNMNCDEFKID00026102";1;2004;1;43;"S";4;538;578;"3";"5";1;2;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;3;2;750;150
