"CODUSU";"NRO_HOGAR";"ANO4";"TRIMESTRE";"REGION";"MAS_500";"AGLOMERADO";"PONDERA";"PONDIH";"DECCF_R";"DECIF_R";"REALIZADA";"II1";"II2";"II7";"II8";"II9";"V1";"V2";"V21";"V22";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19_A";"V19_B";"IX_TOT";"IX_MEN10";"IX_MAYEQ10";"ITF";"IPCF"
"TQRMNOQTTHKNKTCDEGJBF00022610";1;2004;2;43;"S";13;395;573;"5";"4";1;3;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;520;260
"TQRMNORQSHKNKTCDEGJBF00022612";1;2004;2;43;"S";13;395;493;"5";"1";1;2;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;239;239
"TQRMNORTWHMNMNCDEGJBF00146713";1;2004;2;43;"S";13;443;429;"00";"00";1;1;1;6;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;0;1;0;0
"TQRMNORQPHLMKMCDEGJBF00015754";1;2004;2;43;"S";13;602;654;"7";"3";1;3;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;400;400
"TQRMNOPWPHKMKTCDEGJBF00022556";1;2004;2;43;"S";13;394;0;"12";"12";1;2;1;6;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;0;0
"TQRMNOSSPHMKMLCDEGJBF00022732";1;2004;2;43;"S";13;550;752;"3";"2";1;3;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;380;126.67
"TQRMNORXVHMKMLCDEGJBF00022731";1;2004;2;43;"S";13;550;782;"6";"7";1;6;2;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;2;2;2;2;4;2;2;1160;290
"TQRMNOQUPHMKMLCDEGJBF00022730";1;2004;2;43;"S";13;550;0;"12";"12";1;6;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;5;1;4;0;0
"TQRMNOTWXHMKMLCDEGJBF00022734";1;2004;2;43;"S";13;550;844;"1";"2";1;4;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;0;4;300;75
"TQRMNOPVTHMKMLCDEGJBF00022729";1;2004;2;43;"S";13;550;812;"4";"5";1;5;3;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;4;0;4;720;180
"TQRMNOPYXHLMLOCDEGJBF00015776";1;2004;2;43;"S";13;422;497;"3";"3";1;3;2;4;1;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;4;2;2;500;125
"TQRMNORPUHLMLOCDEGJBF00015780";1;2004;2;43;"S";13;422;660;"5";"6";1;3;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;797;265.67
"TQRMNOQXYHLMLOCDEGJBF00015779";1;2004;2;43;"S";13;422;605;"5";"3";1;5;2;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;0;2;500;250
"TQRMNOQUYHLMLOCDEGJBF00015778";1;2004;2;43;"S";13;422;544;"9";"4";1;3;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;580;580
"TQRMNOQRYHLMLOCDEGJBF00015777";1;2004;2;43;"S";13;422;499;"6";"2";1;3;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;2;2;2;1;0;1;300;300
"TQRMNOPPWHLMLOCDEGJBF00015774";1;2004;2;43;"S";13;422;640;"7";"5";1;3;2;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;670;335
"TQRMNOPWQHLMLOCDEGJBF00015775";1;2004;2;43;"S";13;422;653;"3";"5";1;4;3;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;1;4;668;133.6
"TQRMNOSUWHKOKUCDEGJBF00022667";2;2004;2;43;"S";13;373;372;"2";"1";1;2;2;3;2;1;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;230;115
"TQRMNOQYSHKOKUCDEGJBF00022663";1;2004;2;43;"S";13;373;0;"12";"12";1;3;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;0;2;0;0
"TQRMNOQUYHKOKUCDEGJBF00146648";1;2004;2;43;"S";13;373;388;"9";"10";1;4;2;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;4;0;4;3250;812.5
"TQRMNOPTWHKOKUCDEGJBF00022662";1;2004;2;43;"S";13;373;0;"12";"12";1;4;2;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;0
"TQRMNOSQVHKOKUCDEGJBF00022666";1;2004;2;43;"S";13;373;0;"12";"12";1;3;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;0;5;0;0
"TQRMNORWUHKOKUCDEGJBF00022665";1;2004;2;43;"S";13;373;0;"12";"12";1;2;2;6;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;0;2;0;0
"TQRMNOTQWHKOKUCDEGJBF00022669";1;2004;2;43;"S";13;373;413;"5";"7";1;4;3;8;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;5;0;5;1100;220
"TQRMNOSYQHKOKUCDEGJBF00022668";1;2004;2;43;"S";13;373;419;"8";"8";1;2;1;4;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;1480;493.33
"TQRMNORSPHKOKUCDEGJBF00022664";1;2004;2;43;"S";13;373;380;"2";"3";1;3;2;3;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;400;100
"TQRMNOQWWHKNKTCDEGJBF00022611";1;2004;2;43;"S";13;395;470;"4";"7";1;3;3;1;1;1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;1;2;2;1;2;2;2;2;5;1;4;1000;200
"TQRMNORXQHKNKTCDEGJBF00022614";1;2004;2;43;"S";13;395;522;"5";"7";1;3;2;6;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;4;2;2;1000;250
"TQRMNOQPWHKNKTCDEGJBF00022609";1;2004;2;43;"S";13;395;0;"12";"12";1;3;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;0
"TQRMNORVRHLMMQCDEGJBF00015805";2;2004;2;43;"S";13;373;0;"12";"12";1;7;3;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;0;0
"TQRMNOQQQHLMMQCDEGJBF00015800";1;2004;2;43;"S";13;373;574;"8";"7";1;4;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1100;550
"TQRMNOPUTHLMMQCDEGJBF00015798";1;2004;2;43;"S";13;373;486;"3";"4";1;4;3;4;1;1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;2;1;2;2;1;2;2;2;4;0;4;550;137.5
"TQRMNOQTSHLMMQCDEGJBF00015801";1;2004;2;43;"S";13;373;570;"6";"7";1;4;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;1150;287.5
"TQRMNOQWTHLMMQCDEGJBF00015802";1;2004;2;43;"S";13;373;572;"2";"5";1;4;2;1;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;8;3;5;670;83.75
"TQRMNORSRHLMMQCDEGJBF00015804";1;2004;2;43;"S";13;373;572;"3";"5";1;4;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;2;3;650;130
"TQRMNOPRWHLMMQCDEGJBF00146671";1;2004;2;43;"S";13;373;423;"2";"2";1;5;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;3;1;2;300;100
"TQRMNORSWHKMKTCDEGJBF00022562";1;2004;2;43;"S";13;394;476;"00";"00";1;2;1;1;1;1;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;0;0
"TQRMNORTPHKMMPCDEGJBF00146644";1;2004;2;43;"S";13;355;549;"5";"9";1;5;4;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;7;0;7;1835;262.14
"TQRMNOQXYHKMMPCDEGJBF00146643";1;2004;2;43;"S";13;355;471;"8";"10";1;5;4;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;3;2;2600;520
"TQRMNOQTTHMNMNCDEGJBF00022842";1;2004;2;43;"S";13;443;538;"7";"9";1;4;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;2;3;1830;366
"TQRMNOSUVHJNKOCDEGJBF00146542";1;2004;2;43;"S";13;409;469;"1";"1";1;3;2;9;1;1;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;100;33.33
"TQRMNOPRPHJNKOCDEGJBF00146535";1;2004;2;43;"S";13;409;586;"5";"7";1;6;3;1;1;1;1;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;950;237.5
"TQRMNOVUVHLMKMCDEGJBF00015759";1;2004;2;43;"S";13;602;804;"6";"8";1;7;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;2;2;1280;320
"TQRMNOUTWHKNMLCDEGJBF00022642";1;2004;2;43;"S";13;776;1128;"10";"10";1;5;3;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;3700;1850
"TQRMNOQRYHKNMLCDEGJBF00022635";1;2004;2;43;"S";13;776;1066;"3";"4";1;2;2;1;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;550;137.5
"TQRMNOSWYHMKMLCDEGJBF00022733";1;2004;2;43;"S";13;550;957;"10";"10";1;5;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;3600;1200
"TQRMNOPTQHKNKTCDEGJBF00022607";1;2004;2;43;"S";13;395;0;"12";"12";1;5;5;1;1;1;2;1;2;2;2;2;2;2;1;2;2;2;2;1;1;2;2;2;2;2;2;2;3;0;3;0;0
"TQRMNOQXRHMNMNCDEGJBF00022843";1;2004;2;43;"S";13;443;0;"12";"12";1;4;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;0;0
"TQRMNORPQHKMKTCDEGJBF00022561";1;2004;2;43;"S";13;394;507;"7";"8";1;4;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;1500;375
"TQRMNORWWHLLKOCDEGJBF00015745";1;2004;2;43;"S";13;462;652;"10";"10";1;4;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;4100;1366.67
"TQSMNOPTSHKMKTCDEGJBF00146639";1;2004;2;43;"S";13;394;574;"2";"2";1;1;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;260;86.67
"TQSMNOSWUHKNMLCDEGJBF00022640";1;2004;2;43;"S";13;776;894;"00";"00";1;1;1;7;4;3;1;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;0;0
"TQRMNORVRHJMLUCDEGJBF00146516";1;2004;2;43;"S";13;465;600;"9";"5";1;4;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;733;733
"TQRMNORVRHJMLUCDEGJBF00146516";2;2004;2;43;"S";13;465;539;"4";"3";1;0;0;0;0;0;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;400;200
"TQRMNOPRVHKKKRCDEGJBF00146627";1;2004;2;43;"S";13;448;543;"9";"10";1;5;3;1;1;1;1;2;2;2;2;2;2;2;1;1;2;2;1;1;1;2;2;2;2;2;2;2;4;0;4;3270;817.5
"TQRMNOSRSHJKKUCDEGJBF00146439";1;2004;2;43;"S";13;415;615;"9";"9";1;4;2;1;1;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;1;2;2;2;2;3;1;2;2150;716.67
"TQRMNORWSHJKKUCDEGJBF00146438";1;2004;2;43;"S";13;415;518;"7";"3";1;2;1;6;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;400;400
"TQRMNOSVUHMNKNCDEGJBF00022814";2;2004;2;43;"S";13;398;455;"8";"4";1;1;1;3;2;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;550;550
"TQRMNORUSHMNKNCDEGJBF00022811";1;2004;2;43;"S";13;398;0;"12";"12";1;3;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;0;0
"TQRMNOSSQHMNKNCDEGJBF00022813";1;2004;2;43;"S";13;398;474;"4";"1";1;2;2;1;4;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;200;200
"TQRMNOPRTHMNKNCDEGJBF00146702";1;2004;2;43;"S";13;398;0;"12";"12";1;2;2;1;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;0;0
"TQRMNOTPUHJOLNCDEGJBF00146611";1;2004;2;43;"S";13;440;411;"1";"2";1;4;2;3;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;5;1;4;300;60
"TQRMNOQTWHKMKTCDEGJBF00022560";1;2004;2;43;"S";13;394;691;"3";"8";1;4;4;3;1;1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;1;2;2;1;2;2;2;12;2;10;1500;125
"TQRMNORPSHLLKOCDEGJBF00015743";1;2004;2;43;"S";13;462;0;"12";"12";1;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;4;0;4;0;0
"TQRMNOURRHJOLNCDEGJBF00146613";1;2004;2;43;"S";13;440;529;"6";"4";1;1;1;3;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;550;275
"TQRMNOSWUHKNMLCDEGJBF00022639";1;2004;2;43;"S";13;776;868;"1";"1";1;1;1;7;4;4;1;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;20;20
"TQRMNOQPTHKKLTCDEGJBF00022518";1;2004;2;43;"S";13;465;651;"10";"10";1;5;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;3800;1900
"TQRMNOQPWHLMLOCDEGJBF00146668";1;2004;2;43;"S";13;422;456;"6";"2";1;3;2;4;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;0;1;280;280
"TQRMNORUTHKKLTCDEGJBF00022522";1;2004;2;43;"S";13;465;641;"10";"8";1;6;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;1300;1300
"TQRMNOPTUHJLKMCDEGJBF00146458";1;2004;2;43;"S";13;529;0;"12";"12";1;4;3;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;6;2;4;0;0
"TQRMNOPSTHMPLLCDEGOIH00026575";1;2004;2;40;"N";0;232;217;"3";"6";1;4;4;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;6;2;4;860;143.33
"TQRMNOQPSHMPLLCDEGOIH00026577";1;2004;2;40;"N";0;232;0;"12";"12";1;4;3;1;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;5;2;3;0;0
"TQRMNOQSXHMPLLCDEGOIH00026578";1;2004;2;40;"N";0;232;316;"3";"5";1;3;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;2;3;700;140
"TQRMNOQWVHMPLLCDEGOIH00026579";1;2004;2;40;"N";0;232;329;"7";"6";1;2;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;800;400
"TQRMNORTVHMPLLCDEGOIH00026581";1;2004;2;40;"N";0;232;185;"2";"5";1;1;1;1;3;3;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;6;4;2;740;123.33
"TQRMNORTRHMPLLCDEGOIH00026580";1;2004;2;40;"N";0;232;284;"2";"2";1;1;1;1;3;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;3;1;2;300;100
"TQRMNORVQHJOKUCDEGOIH00148927";1;2004;2;40;"N";0;229;348;"6";"2";1;2;1;1;2;3;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;282;282
"TQRMNORRUHJOKUCDEGOIH00148926";1;2004;2;40;"N";0;229;303;"6";"8";1;2;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;2;3;1450;290
"TQRMNOPQPHJOKUCDEGOIH00148922";1;2004;2;40;"N";0;229;0;"12";"12";1;5;4;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;8;2;6;0;0
"TQRMNOSQWHJOKUCDEGOIH00148928";1;2004;2;40;"N";0;229;298;"2";"5";1;2;2;2;2;3;1;2;2;2;2;2;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;6;2;4;700;116.67
"TQRMNOPUVHJOKUCDEGOIH00148923";1;2004;2;40;"N";0;229;331;"9";"8";1;3;2;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1300;650
