"CODUSU";"NRO_HOGAR";"REALIZADA";"ANO4";"TRIMESTRE";"REGION";"MAS_500";"AGLOMERADO";"PONDERA";"IV1";"IV1_ESP";"IV2";"IV3";"IV3_ESP";"IV4";"IV5";"IV6";"IV7";"IV7_ESP";"IV8";"IV9";"IV10";"IV11";"IV12_1";"IV12_2";"IV12_3";"II1";"II2";"II3";"II3_1";"II4_1";"II4_2";"II4_3";"II5";"II5_1";"II6";"II6_1";"II7";"II7_ESP";"II8";"II8_ESP";"II9";"V1";"V2";"V21";"V22";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19_A";"V19_B";"IX_TOT";"IX_MEN10";"IX_MAYEQ10";"ITF";"DECIFR";"IDECIFR";"RDECIFR";"GDECIFR";"PDECIFR";"ADECIFR";"IPCF";"DECCFR";"IDECCFR";"RDECCFR";"GDECCFR";"PDECCFR";"ADECCFR";"VII1_1";"VII1_2";"VII2_1";"VII2_2";"VII2_3";"VII2_4";"IDIMPH"
"334510";1;1;2012;4;44;"N";17;151;1;"";1;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;6;1;5;4700;"05";"05";"03";"";"05";"05";783.333333333333;"02";"02";"01";"";"02";"02";1;0;98;0;0;0;"00000"
"336284";1;1;2012;4;44;"N";17;159;2;"";2;1;"";2;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;2;2;2;0;0;0;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;3;0;3;3200;"03";"03";"02";"";"03";"03";1066.66666666667;"03";"03";"02";"";"03";"03";2;0;3;0;0;0;"10000"
"332597";1;1;2012;4;44;"N";17;129;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1200;"01";"01";"01";"";"01";"01";1200;"03";"03";"02";"";"04";"03";2;0;98;0;0;0;"00000"
"331495";1;1;2012;4;44;"N";17;152;1;"";4;1;"";2;1;1;1;"";1;1;1;1;2;2;2;4;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;9900;"09";"09";"07";"";"09";"08";2475;"06";"07";"05";"";"07";"07";1;0;98;0;0;0;"00000"
"336651";1;1;2012;4;44;"N";17;145;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;1;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;9000;"08";"08";"06";"";"08";"08";4500;"09";"09";"08";"";"09";"09";1;0;98;0;0;0;"00000"
"333104";1;1;2012;4;44;"N";17;163;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;0;2;10000;"09";"09";"07";"";"09";"08";5000;"09";"10";"08";"";"10";"09";1;0;2;0;0;0;"00000"
"334315";2;1;2012;4;44;"N";17;93;2;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;4;2;2;0;1;1;1;2;0;2;0;3;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;3000;"03";"03";"02";"";"03";"03";1000;"02";"03";"02";"";"03";"03";3;0;1;2;0;0;"10010"
"364755";1;1;2012;4;44;"N";17;155;1;"";2;2;"";4;1;1;1;"";1;2;2;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;2700;"02";"02";"02";"";"03";"02";540;"01";"01";"01";"";"01";"01";1;3;98;0;0;0;"10000"
"363285";1;1;2012;4;44;"N";17;152;1;"";1;2;"";6;1;2;1;"";1;2;2;2;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;6;2;4;6700;"06";"07";"05";"";"07";"06";1116.66666666667;"03";"03";"02";"";"03";"03";1;0;98;0;0;0;"10000"
"361768";1;1;2012;4;44;"N";17;143;1;"";1;3;"";4;1;2;1;"";1;2;3;4;2;2;2;1;1;2;0;1;2;2;1;1;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;7200;"07";"07";"05";"";"07";"07";2400;"06";"07";"05";"";"07";"07";1;0;98;0;0;0;"10000"
"364875";1;1;2012;4;44;"N";17;192;1;"";1;2;"";4;1;1;1;"";1;2;1;2;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;2;1;2300;"02";"02";"01";"";"02";"02";766.666666666667;"02";"02";"01";"";"02";"02";1;0;98;0;0;0;"00000"
"364118";1;1;2012;4;44;"N";17;176;1;"";1;2;"";4;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2180;"02";"02";"01";"";"02";"02";1090;"03";"03";"02";"";"03";"03";1;0;98;0;0;0;"10000"
"366016";1;1;2012;4;44;"N";17;212;1;"";1;2;"";4;1;2;1;"";1;2;2;3;2;2;2;1;1;2;0;1;2;2;2;0;2;0;6;"";2;"";1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;3;1;2;5000;"05";"05";"04";"";"06";"05";1666.66666666667;"04";"05";"03";"";"05";"05";1;0;2;0;0;0;"10000"
"367558";1;1;2012;4;44;"N";17;179;1;"";1;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;5000;"05";"05";"04";"";"06";"05";5000;"09";"10";"08";"";"10";"10";1;0;98;0;0;0;"10000"
"359756";1;1;2012;4;44;"N";17;122;2;"";1;1;"";3;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;2;2;3400;"03";"03";"02";"";"03";"03";850;"02";"02";"01";"";"02";"02";2;0;98;0;0;0;"10000"
"357443";1;1;2012;4;44;"N";17;151;1;"";3;1;"";4;2;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1;"";2;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;9000;"08";"08";"06";"";"08";"08";4500;"09";"09";"08";"";"09";"09";2;0;98;0;0;0;"00010"
"359553";2;1;2012;4;44;"N";17;139;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;4400;"04";"05";"03";"";"05";"04";4400;"09";"09";"08";"";"09";"09";1;0;98;0;0;0;"00010"
"357875";1;1;2012;4;44;"N";17;151;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;2;2;2;0;0;0;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;3;0;3;3500;"03";"04";"02";"";"04";"03";1166.66666666667;"03";"03";"02";"";"04";"03";1;2;3;0;0;0;"10010"
"360386";1;1;2012;4;44;"N";17;64;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;6;1;5;12600;"09";"10";"08";"";"10";"09";2100;"06";"06";"04";"";"07";"06";1;4;98;0;0;0;"10000"
"357158";1;1;2012;4;44;"N";17;122;1;"";3;1;"";3;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;5000;"05";"05";"04";"";"06";"05";1250;"03";"03";"02";"";"04";"03";2;1;3;0;0;0;"10000"
"358112";1;1;2012;4;44;"N";17;161;2;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;2;1;1;2;0;2;0;2;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;1;1;2140;"02";"02";"01";"";"02";"02";1070;"03";"03";"02";"";"03";"03";2;0;98;0;0;0;"10000"
"342969";1;1;2012;4;44;"N";17;145;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;3300;"03";"03";"02";"";"03";"03";825;"02";"02";"01";"";"02";"02";2;0;98;0;0;0;"00000"
"340501";1;1;2012;4;44;"N";17;201;2;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;3000;"03";"03";"02";"";"03";"03";3000;"07";"08";"06";"";"08";"08";1;0;98;0;0;0;"00000"
"339605";1;1;2012;4;44;"N";17;249;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;3;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;2800;"02";"03";"02";"";"03";"02";933.333333333333;"02";"02";"02";"";"03";"02";2;0;98;0;0;0;"00000"
"339435";1;1;2012;4;44;"N";17;176;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;2800;"02";"03";"02";"";"03";"02";933.333333333333;"02";"02";"02";"";"03";"02";2;0;98;0;0;0;"00000"
"341559";2;1;2012;4;44;"N";17;313;1;"";5;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;6;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;2000;"02";"02";"01";"";"02";"02";666.666666666667;"01";"02";"01";"";"02";"01";1;0;98;0;0;0;"00000"
"337811";1;1;2012;4;44;"N";17;218;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;4;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;12000;"09";"10";"08";"";"09";"09";6000;"10";"10";"09";"";"10";"10";2;1;98;0;0;0;"00000"
"342455";1;1;2012;4;44;"N";17;253;1;"";2;1;"";4;1;1;1;"";1;1;1;2;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;2;4;9500;"08";"09";"07";"";"09";"08";1583.33333333333;"04";"05";"03";"";"05";"04";2;0;98;0;0;0;"00000"
"342851";1;1;2012;4;44;"N";17;210;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;2;3;3500;"03";"04";"02";"";"04";"03";700;"01";"02";"01";"";"02";"01";2;0;98;0;0;0;"00000"
"341663";1;1;2012;4;44;"N";17;251;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;4500;"04";"05";"03";"";"05";"04";2250;"06";"07";"05";"";"07";"06";2;0;1;0;0;0;"00000"
"336192";1;1;2012;4;44;"N";17;125;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;2;1;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1200;"01";"01";"01";"";"01";"01";600;"01";"01";"01";"";"02";"01";2;0;1;0;0;0;"00010"
"334172";1;1;2012;4;44;"N";17;137;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;3;2;0;1;2;2;2;0;2;0;4;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;4000;"04";"04";"03";"";"04";"04";1000;"02";"03";"02";"";"03";"03";2;0;98;0;0;0;"10000"
"334597";1;1;2012;4;44;"N";17;189;1;"";2;2;"";5;2;1;1;"";1;1;2;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;9;2;7;6360;"06";"07";"05";"";"07";"06";706.666666666667;"01";"02";"01";"";"02";"01";2;0;3;4;0;0;"00000"
"335751";1;1;2012;4;44;"N";17;194;1;"";1;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;6;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;4000;"04";"04";"03";"";"04";"04";1333.33333333333;"03";"04";"02";"";"04";"03";1;0;98;0;0;0;"00000"
"335823";1;1;2012;4;44;"N";17;167;1;"";1;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;2;2;5000;"05";"05";"04";"";"06";"05";1250;"03";"03";"02";"";"04";"03";2;0;1;0;0;0;"10000"
"333124";1;1;2012;4;44;"N";17;212;1;"";1;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;6;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;2;2;5600;"05";"06";"04";"";"06";"06";1400;"03";"04";"03";"";"04";"04";2;0;1;0;0;0;"10100"
"331968";1;1;2012;4;44;"N";17;179;2;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;3;2;0;1;2;2;2;0;2;0;6;"";1;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;1;4;4780;"05";"05";"03";"";"05";"05";956;"02";"02";"02";"";"03";"02";2;0;1;0;0;0;"10000"
"362901";1;1;2012;4;40;"N";18;425;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;1480;"01";"01";"01";"";"01";"01";493.333333333333;"01";"01";"01";"";"01";"02";1;0;2;0;0;0;"00000"
"366394";1;1;2012;4;40;"N";18;419;2;"";2;1;"";9;1;1;1;"";1;1;1;1;2;2;2;2;1;1;1;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;1;0;1;2400;"02";"02";"02";"";"02";"02";2400;"06";"07";"08";"";"07";"08";1;0;98;0;0;0;"00000"
"362797";1;1;2012;4;40;"N";18;402;2;"";1;1;"";9;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;4000;"04";"04";"04";"";"04";"05";2000;"05";"06";"07";"";"06";"07";1;0;2;0;0;0;"00000"
"363054";1;1;2012;4;40;"N";18;191;1;"";4;1;"";1;1;1;1;"";1;1;1;1;1;2;2;4;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;14000;"10";"10";"10";"";"10";"10";4666.66666666667;"09";"09";"10";"";"09";"10";96;0;2;0;0;0;"00000"
"362481";1;1;2012;4;40;"N";18;254;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;5400;"05";"06";"06";"";"06";"07";1800;"05";"05";"06";"";"06";"07";2;0;97;0;0;0;"00000"
"364681";1;1;2012;4;40;"N";18;285;2;"";3;1;"";9;1;1;1;"";1;1;1;1;2;2;2;3;3;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;2;2;2;2;5;2;3;8570;"08";"08";"09";"";"08";"09";1714;"04";"05";"06";"";"05";"07";1;2;3;0;0;0;"00010"
"364228";1;1;2012;4;40;"N";18;304;2;"";3;1;"";9;1;1;1;"";1;1;1;1;2;2;2;3;3;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;8;2;6;4810;"05";"05";"06";"";"05";"06";601.25;"01";"01";"02";"";"02";"02";2;3;4;5;0;0;"00000"
"363378";1;1;2012;4;40;"N";18;188;1;"";4;1;"";1;1;1;1;"";1;1;1;1;2;2;2;4;4;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;10100;"09";"09";"09";"";"09";"10";2525;"07";"07";"08";"";"07";"09";2;0;98;0;0;0;"00000"
"366325";1;1;2012;4;40;"N";18;149;1;"";4;1;"";2;1;1;1;"";1;1;1;1;2;2;2;4;1;1;1;1;2;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;8800;"08";"08";"09";"";"08";"09";4400;"09";"09";"10";"";"09";"10";1;0;96;0;0;0;"10000"
"366432";1;1;2012;4;40;"N";18;292;2;"";3;1;"";9;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;5500;"05";"06";"06";"";"06";"07";1375;"03";"04";"05";"";"04";"06";2;0;96;0;0;0;"00000"
"363598";1;1;2012;4;40;"N";18;265;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;4500;"04";"05";"05";"";"05";"05";1125;"03";"03";"04";"";"03";"05";2;0;98;0;0;0;"00000"
"362830";1;1;2012;4;40;"N";18;305;1;"";4;1;"";2;1;1;1;"";1;1;1;1;2;2;2;4;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;6000;"06";"06";"07";"";"07";"07";6000;"10";"10";"10";"";"10";"10";1;0;96;0;0;0;"00000"
"364231";1;1;2012;4;40;"N";18;201;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;7400;"07";"07";"08";"";"08";"08";3700;"08";"09";"09";"";"09";"10";2;0;97;0;0;0;"00000"
"363354";1;1;2012;4;40;"N";18;344;2;"";3;1;"";9;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;12000;"09";"10";"10";"";"09";"10";4000;"09";"09";"10";"";"09";"10";2;0;98;0;0;0;"10000"
"365834";1;1;2012;4;40;"N";18;174;1;"";4;1;"";1;1;1;1;"";1;1;1;1;1;2;2;4;3;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;6;0;6;8800;"08";"08";"09";"";"08";"09";1466.66666666667;"04";"04";"05";"";"05";"06";2;0;6;0;0;0;"10000"
"365862";1;1;2012;4;40;"N";18;227;1;"";3;1;"";2;1;1;1;"";1;1;1;2;1;2;2;3;3;2;0;1;2;2;2;0;2;0;8;"";1;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;5;0;5;7440;"07";"07";"08";"";"08";"08";1488;"04";"04";"05";"";"05";"06";2;0;3;0;0;0;"00000"
"367626";1;1;2012;4;40;"N";18;193;2;"";4;2;"";9;1;1;1;"";1;1;1;1;1;2;2;4;2;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;7;1;6;19300;"10";"10";"10";"";"10";"10";2757.14285714286;"07";"08";"09";"";"08";"09";2;0;6;0;0;0;"00000"
"364080";1;1;2012;4;40;"N";18;211;2;"";3;2;"";9;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;1000;"01";"01";"01";"";"01";"01";250;"01";"01";"01";"";"01";"01";1;0;98;0;0;0;"00000"
"365797";1;1;2012;4;40;"N";18;197;2;"";4;1;"";9;1;1;1;"";1;1;1;1;1;2;2;4;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;4;1;3;4200;"04";"05";"05";"";"05";"05";1050;"03";"03";"04";"";"03";"04";1;3;2;0;0;0;"10000"
"366939";1;1;2012;4;40;"N";18;236;1;"";4;1;"";2;1;1;1;"";1;1;1;1;1;2;2;4;3;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;680;"01";"01";"01";"";"01";"01";170;"01";"01";"01";"";"01";"01";1;0;2;3;0;0;"00000"
"362743";1;1;2012;4;40;"N";18;191;1;"";7;1;"";2;1;1;1;"";1;1;1;2;2;2;2;7;1;1;1;1;2;1;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;1;2;2;1;0;1;2800;"02";"03";"03";"";"03";"03";2800;"07";"08";"09";"";"08";"09";1;0;98;0;0;0;"10000"
"362335";1;1;2012;4;40;"N";18;220;1;"";2;2;"";2;1;1;1;"";1;1;1;2;1;2;2;2;1;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;5;2;1900;"01";"01";"02";"";"02";"01";271.428571428571;"01";"01";"01";"";"01";"01";1;0;98;0;0;0;"00000"
"365890";1;1;2012;4;40;"N";18;159;1;"";5;1;"";2;1;1;1;"";1;1;1;2;1;2;2;5;3;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;3;0;3;3000;"03";"03";"03";"";"03";"03";1000;"02";"03";"03";"";"03";"04";2;0;98;0;0;0;"00000"
"367499";1;1;2012;4;40;"N";18;133;1;"";5;1;"";3;1;1;1;"";1;1;1;2;1;2;2;5;2;1;1;1;1;1;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;0;2;4200;"04";"05";"05";"";"05";"05";2100;"06";"06";"07";"";"07";"08";1;2;98;0;0;0;"10000"
"364138";1;1;2012;4;40;"N";18;205;1;"";5;1;"";1;1;1;1;"";1;1;1;2;2;2;2;5;4;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;24200;"10";"10";"10";"";"10";"10";6050;"10";"10";"10";"";"10";"10";96;0;1;2;0;0;"10000"
"365844";1;1;2012;4;40;"N";18;155;1;"";5;1;"";1;1;1;1;"";1;2;1;2;1;2;2;5;3;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;5880;"06";"06";"07";"";"06";"07";1176;"03";"03";"04";"";"04";"05";2;4;1;0;0;0;"00000"
"364295";1;1;2012;4;40;"N";18;205;2;"";4;1;"";1;1;1;1;"";1;1;1;1;1;2;2;4;3;2;0;1;2;2;2;0;2;0;6;"";1;"";1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;5;6660;"06";"07";"07";"";"07";"08";951.428571428571;"02";"02";"03";"";"03";"04";1;5;4;0;0;0;"10000"
"363377";1;1;2012;4;40;"N";18;246;1;"";5;1;"";2;1;1;1;"";1;1;1;2;1;2;2;5;3;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;1;5;2270;"02";"02";"02";"";"02";"02";378.333333333333;"01";"01";"01";"";"01";"01";2;0;3;4;0;0;"00000"
"366323";1;1;2012;4;40;"N";18;203;1;"";3;1;"";1;1;2;1;"";1;2;2;3;1;2;2;3;2;2;0;1;2;2;2;0;2;0;2;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;1;6;5300;"05";"06";"06";"";"06";"07";757.142857142857;"02";"02";"02";"";"02";"03";2;4;1;3;0;0;"00000"
"363325";1;1;2012;4;40;"N";18;224;1;"";4;1;"";2;1;1;1;"";1;1;1;2;1;2;2;4;2;2;0;1;2;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;5;2;3;12700;"09";"10";"10";"";"10";"10";2540;"07";"07";"08";"";"07";"09";2;0;96;0;0;0;"00000"
"362680";1;1;2012;4;40;"N";18;244;1;"";4;1;"";2;1;1;1;"";1;1;1;2;2;2;2;4;3;2;0;1;2;2;2;0;2;0;8;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;1;4;4170;"04";"05";"05";"";"05";"05";834;"02";"02";"03";"";"02";"03";2;0;3;4;0;0;"10000"
