"articulo"|"division"|"grupo"|"clase"|"subclase"|"articulo_desc"|"division_desc"|"grupo_desc"|"clase_desc"|"subclase_desc"
"A1111114"|"A11"|"A111"|"A1111"|"A11111"|"Cerveza en restaurantes, bar"|"RESTAURANTES Y HOTELES"|"RESTAURANTES Y COMIDAS FUERA DEL HOGAR"|"Restaurantes, bares y casas de comidas"|"Alimentos y bebidas consumidas fuera del Hogar"
"A1111115"|"A11"|"A111"|"A1111"|"A11111"|"Vino en restaurantes, bar"|"RESTAURANTES Y HOTELES"|"RESTAURANTES Y COMIDAS FUERA DEL HOGAR"|"Restaurantes, bares y casas de comidas"|"Alimentos y bebidas consumidas fuera del Hogar"
"A1111116"|"A11"|"A111"|"A1111"|"A11111"|"Bebidas alcohólicas en restaurantes, bar"|"RESTAURANTES Y HOTELES"|"RESTAURANTES Y COMIDAS FUERA DEL HOGAR"|"Restaurantes, bares y casas de comidas"|"Alimentos y bebidas consumidas fuera del Hogar"
"A1111117"|"A11"|"A111"|"A1111"|"A11111"|"Otras bebidas en restaurantes, bar"|"RESTAURANTES Y HOTELES"|"RESTAURANTES Y COMIDAS FUERA DEL HOGAR"|"Restaurantes, bares y casas de comidas"|"Alimentos y bebidas consumidas fuera del Hogar"
"A1111118"|"A11"|"A111"|"A1111"|"A11111"|"Otras comidas con o sin bebidas listas para consumir en restaurantes, bar"|"RESTAURANTES Y HOTELES"|"RESTAURANTES Y COMIDAS FUERA DEL HOGAR"|"Restaurantes, bares y casas de comidas"|"Alimentos y bebidas consumidas fuera del Hogar"
"A1111119"|"A11"|"A111"|"A1111"|"A11111"|"Carne vacuna asada/spiedo en restaurantes, bar"|"RESTAURANTES Y HOTELES"|"RESTAURANTES Y COMIDAS FUERA DEL HOGAR"|"Restaurantes, bares y casas de comidas"|"Alimentos y bebidas consumidas fuera del Hogar"
"A1111120"|"A11"|"A111"|"A1111"|"A11111"|"Pollo asado/spiedo en restaurantes, bar"|"RESTAURANTES Y HOTELES"|"RESTAURANTES Y COMIDAS FUERA DEL HOGAR"|"Restaurantes, bares y casas de comidas"|"Alimentos y bebidas consumidas fuera del Hogar"
"A1111121"|"A11"|"A111"|"A1111"|"A11111"|"Empanadas y tartas en restaurantes, bar"|"RESTAURANTES Y HOTELES"|"RESTAURANTES Y COMIDAS FUERA DEL HOGAR"|"Restaurantes, bares y casas de comidas"|"Alimentos y bebidas consumidas fuera del Hogar"
"A1111122"|"A11"|"A111"|"A1111"|"A11111"|"Ensaladas varias en restaurantes, bar"|"RESTAURANTES Y HOTELES"|"RESTAURANTES Y COMIDAS FUERA DEL HOGAR"|"Restaurantes, bares y casas de comidas"|"Alimentos y bebidas consumidas fuera del Hogar"
"A1111123"|"A11"|"A111"|"A1111"|"A11111"|"Milanesa de carne, suprema en restaurantes, bar"|"RESTAURANTES Y HOTELES"|"RESTAURANTES Y COMIDAS FUERA DEL HOGAR"|"Restaurantes, bares y casas de comidas"|"Alimentos y bebidas consumidas fuera del Hogar"
"A1111124"|"A11"|"A111"|"A1111"|"A11111"|"Sandwiches de miga (simple, triple) en restaurantes, bar"|"RESTAURANTES Y HOTELES"|"RESTAURANTES Y COMIDAS FUERA DEL HOGAR"|"Restaurantes, bares y casas de comidas"|"Alimentos y bebidas consumidas fuera del Hogar"
"A1111125"|"A11"|"A111"|"A1111"|"A11111"|"Comidas en base a carnes en restaurantes, bar"|"RESTAURANTES Y HOTELES"|"RESTAURANTES Y COMIDAS FUERA DEL HOGAR"|"Restaurantes, bares y casas de comidas"|"Alimentos y bebidas consumidas fuera del Hogar"
"A1111126"|"A11"|"A111"|"A1111"|"A11111"|"Comidas en base a pastas en restaurantes, bar"|"RESTAURANTES Y HOTELES"|"RESTAURANTES Y COMIDAS FUERA DEL HOGAR"|"Restaurantes, bares y casas de comidas"|"Alimentos y bebidas consumidas fuera del Hogar"
"A1111127"|"A11"|"A111"|"A1111"|"A11111"|"Comidas en base a pescado en restaurantes, bar"|"RESTAURANTES Y HOTELES"|"RESTAURANTES Y COMIDAS FUERA DEL HOGAR"|"Restaurantes, bares y casas de comidas"|"Alimentos y bebidas consumidas fuera del Hogar"
"A1111128"|"A11"|"A111"|"A1111"|"A11111"|"Comidas en base a tubérculos en restaurantes, bar"|"RESTAURANTES Y HOTELES"|"RESTAURANTES Y COMIDAS FUERA DEL HOGAR"|"Restaurantes, bares y casas de comidas"|"Alimentos y bebidas consumidas fuera del Hogar"
"A1111129"|"A11"|"A111"|"A1111"|"A11111"|"Comidas en base a verduras y legumbres en restaurantes, bar"|"RESTAURANTES Y HOTELES"|"RESTAURANTES Y COMIDAS FUERA DEL HOGAR"|"Restaurantes, bares y casas de comidas"|"Alimentos y bebidas consumidas fuera del Hogar"
"A1111130"|"A11"|"A111"|"A1111"|"A11111"|"Combo (snaks + gaseosa) en restaurantes, bar"|"RESTAURANTES Y HOTELES"|"RESTAURANTES Y COMIDAS FUERA DEL HOGAR"|"Restaurantes, bares y casas de comidas"|"Alimentos y bebidas consumidas fuera del Hogar"
"A1111201"|"A11"|"A111"|"A1111"|"A11112"|"Carne vacuna asada/spiedo"|"RESTAURANTES Y HOTELES"|"RESTAURANTES Y COMIDAS FUERA DEL HOGAR"|"Restaurantes, bares y casas de comidas"|"Comidas listas para llevar"
"A1111202"|"A11"|"A111"|"A1111"|"A11112"|"Pollo asado/spiedo"|"RESTAURANTES Y HOTELES"|"RESTAURANTES Y COMIDAS FUERA DEL HOGAR"|"Restaurantes, bares y casas de comidas"|"Comidas listas para llevar"
"A1111203"|"A11"|"A111"|"A1111"|"A11112"|"Empanadas y tartas"|"RESTAURANTES Y HOTELES"|"RESTAURANTES Y COMIDAS FUERA DEL HOGAR"|"Restaurantes, bares y casas de comidas"|"Comidas listas para llevar"
"A1111204"|"A11"|"A111"|"A1111"|"A11112"|"Ensaladas varias"|"RESTAURANTES Y HOTELES"|"RESTAURANTES Y COMIDAS FUERA DEL HOGAR"|"Restaurantes, bares y casas de comidas"|"Comidas listas para llevar"
"A1111205"|"A11"|"A111"|"A1111"|"A11112"|"Milanesa de carne, suprema"|"RESTAURANTES Y HOTELES"|"RESTAURANTES Y COMIDAS FUERA DEL HOGAR"|"Restaurantes, bares y casas de comidas"|"Comidas listas para llevar"
"A1111206"|"A11"|"A111"|"A1111"|"A11112"|"Pizza- fainá- fugazza"|"RESTAURANTES Y HOTELES"|"RESTAURANTES Y COMIDAS FUERA DEL HOGAR"|"Restaurantes, bares y casas de comidas"|"Comidas listas para llevar"
"A1111207"|"A11"|"A111"|"A1111"|"A11112"|"Postres"|"RESTAURANTES Y HOTELES"|"RESTAURANTES Y COMIDAS FUERA DEL HOGAR"|"Restaurantes, bares y casas de comidas"|"Comidas listas para llevar"
"A1111208"|"A11"|"A111"|"A1111"|"A11112"|"Sandwiches de miga (simple, triple)"|"RESTAURANTES Y HOTELES"|"RESTAURANTES Y COMIDAS FUERA DEL HOGAR"|"Restaurantes, bares y casas de comidas"|"Comidas listas para llevar"
"A1111209"|"A11"|"A111"|"A1111"|"A11112"|"Otro tipo de sandwiches (lomitos, hamburguesas, milanesas, panchos, jamón y queso, etc.)"|"RESTAURANTES Y HOTELES"|"RESTAURANTES Y COMIDAS FUERA DEL HOGAR"|"Restaurantes, bares y casas de comidas"|"Comidas listas para llevar"
"A1111210"|"A11"|"A111"|"A1111"|"A11112"|"Comidas en base a carnes"|"RESTAURANTES Y HOTELES"|"RESTAURANTES Y COMIDAS FUERA DEL HOGAR"|"Restaurantes, bares y casas de comidas"|"Comidas listas para llevar"
"A1111211"|"A11"|"A111"|"A1111"|"A11112"|"Comidas en base a pastas"|"RESTAURANTES Y HOTELES"|"RESTAURANTES Y COMIDAS FUERA DEL HOGAR"|"Restaurantes, bares y casas de comidas"|"Comidas listas para llevar"
"A1111212"|"A11"|"A111"|"A1111"|"A11112"|"Comidas en base a pescado"|"RESTAURANTES Y HOTELES"|"RESTAURANTES Y COMIDAS FUERA DEL HOGAR"|"Restaurantes, bares y casas de comidas"|"Comidas listas para llevar"
"A1111213"|"A11"|"A111"|"A1111"|"A11112"|"Comidas en base tubérculos"|"RESTAURANTES Y HOTELES"|"RESTAURANTES Y COMIDAS FUERA DEL HOGAR"|"Restaurantes, bares y casas de comidas"|"Comidas listas para llevar"
"A1111214"|"A11"|"A111"|"A1111"|"A11112"|"Comidas en base a verduras y legumbres"|"RESTAURANTES Y HOTELES"|"RESTAURANTES Y COMIDAS FUERA DEL HOGAR"|"Restaurantes, bares y casas de comidas"|"Comidas listas para llevar"
"A1111215"|"A11"|"A111"|"A1111"|"A11112"|"Desayuno o merienda para llevar"|"RESTAURANTES Y HOTELES"|"RESTAURANTES Y COMIDAS FUERA DEL HOGAR"|"Restaurantes, bares y casas de comidas"|"Comidas listas para llevar"
"A1111216"|"A11"|"A111"|"A1111"|"A11112"|"Menú y/o combo para llevar"|"RESTAURANTES Y HOTELES"|"RESTAURANTES Y COMIDAS FUERA DEL HOGAR"|"Restaurantes, bares y casas de comidas"|"Comidas listas para llevar"
"A1111217"|"A11"|"A111"|"A1111"|"A11112"|"Otras comidas listas para consumir"|"RESTAURANTES Y HOTELES"|"RESTAURANTES Y COMIDAS FUERA DEL HOGAR"|"Restaurantes, bares y casas de comidas"|"Comidas listas para llevar"
"A1112101"|"A11"|"A111"|"A1112"|"A11121"|"Almuerzo o cena en comedores escolares, universitarios o fabriles"|"RESTAURANTES Y HOTELES"|"RESTAURANTES Y COMIDAS FUERA DEL HOGAR"|"Comedores y cantinas en empresas y escolares "|"Alimentos y bebidas comprados y consumidos en comedores escolares, universitarios o fabriles"
"A1112102"|"A11"|"A111"|"A1112"|"A11121"|"Desayuno y merienda en comedores escolares, universitarios o fabriles"|"RESTAURANTES Y HOTELES"|"RESTAURANTES Y COMIDAS FUERA DEL HOGAR"|"Comedores y cantinas en empresas y escolares "|"Alimentos y bebidas comprados y consumidos en comedores escolares, universitarios o fabriles"
"A1112103"|"A11"|"A111"|"A1112"|"A11121"|"Café, té, mate cocido en comedores escolares, universitarios o fabriles"|"RESTAURANTES Y HOTELES"|"RESTAURANTES Y COMIDAS FUERA DEL HOGAR"|"Comedores y cantinas en empresas y escolares "|"Alimentos y bebidas comprados y consumidos en comedores escolares, universitarios o fabriles"
"A1112104"|"A11"|"A111"|"A1112"|"A11121"|"Gaseosas, jugos, agua mineral en comedores escolares, universitarios o fabriles"|"RESTAURANTES Y HOTELES"|"RESTAURANTES Y COMIDAS FUERA DEL HOGAR"|"Comedores y cantinas en empresas y escolares "|"Alimentos y bebidas comprados y consumidos en comedores escolares, universitarios o fabriles"
"A1112105"|"A11"|"A111"|"A1112"|"A11121"|"Bebidas alcohólicas en comedores escolares, universitarios o fabriles"|"RESTAURANTES Y HOTELES"|"RESTAURANTES Y COMIDAS FUERA DEL HOGAR"|"Comedores y cantinas en empresas y escolares "|"Alimentos y bebidas comprados y consumidos en comedores escolares, universitarios o fabriles"
"A1112106"|"A11"|"A111"|"A1112"|"A11121"|"Sandwiches (lomitos, hamburguesas, panchos, etc.) en comedores escolares, universitarios o fabriles"|"RESTAURANTES Y HOTELES"|"RESTAURANTES Y COMIDAS FUERA DEL HOGAR"|"Comedores y cantinas en empresas y escolares "|"Alimentos y bebidas comprados y consumidos en comedores escolares, universitarios o fabriles"
"A1112107"|"A11"|"A111"|"A1112"|"A11121"|"Pizza , empanadas, tartas, etc. en comedores escolares, universitarios o fabriles"|"RESTAURANTES Y HOTELES"|"RESTAURANTES Y COMIDAS FUERA DEL HOGAR"|"Comedores y cantinas en empresas y escolares "|"Alimentos y bebidas comprados y consumidos en comedores escolares, universitarios o fabriles"
"A1112108"|"A11"|"A111"|"A1112"|"A11121"|"Postres varios en comedores escolares, universitarios o fabriles"|"RESTAURANTES Y HOTELES"|"RESTAURANTES Y COMIDAS FUERA DEL HOGAR"|"Comedores y cantinas en empresas y escolares "|"Alimentos y bebidas comprados y consumidos en comedores escolares, universitarios o fabriles"
"A1112109"|"A11"|"A111"|"A1112"|"A11121"|"Cuota de comedor escolar"|"RESTAURANTES Y HOTELES"|"RESTAURANTES Y COMIDAS FUERA DEL HOGAR"|"Comedores y cantinas en empresas y escolares "|"Alimentos y bebidas comprados y consumidos en comedores escolares, universitarios o fabriles"
"A1121101"|"A11"|"A112"|"A1121"|"A11211"|"Hotel o pensión con o sin comida"|"RESTAURANTES Y HOTELES"|"SERVICIOS DE ALOJAMIENTO"|"Servicios de alojamiento"|"Servicios de alojamiento en hoteles, pensiones, hostel, albergues"
"A1121102"|"A11"|"A112"|"A1121"|"A11211"|"Otros alojamientos (camping, etc.)"|"RESTAURANTES Y HOTELES"|"SERVICIOS DE ALOJAMIENTO"|"Servicios de alojamiento"|"Servicios de alojamiento en hoteles, pensiones, hostel, albergues"
"A1121103"|"A11"|"A112"|"A1121"|"A11211"|"Otros gastos relacionados con alojamiento y estadía"|"RESTAURANTES Y HOTELES"|"SERVICIOS DE ALOJAMIENTO"|"Servicios de alojamiento"|"Servicios de alojamiento en hoteles, pensiones, hostel, albergues"
"A1211101"|"A12"|"A121"|"A1211"|"A12111"|"Manicuría, pedicuría y depilación"|"BIENES Y SERVICIOS VARIOS"|"CUIDADO PERSONAL"|"Salones de peluquería y establecimientos de cuidados personal"|"Servicio de peluquería y cuidado personal"
"A1211102"|"A12"|"A121"|"A1211"|"A12111"|"Peluquería para hombre"|"BIENES Y SERVICIOS VARIOS"|"CUIDADO PERSONAL"|"Salones de peluquería y establecimientos de cuidados personal"|"Servicio de peluquería y cuidado personal"
"A1211103"|"A12"|"A121"|"A1211"|"A12111"|"Peluquería para mujer"|"BIENES Y SERVICIOS VARIOS"|"CUIDADO PERSONAL"|"Salones de peluquería y establecimientos de cuidados personal"|"Servicio de peluquería y cuidado personal"
"A1211104"|"A12"|"A121"|"A1211"|"A12111"|"Peluquería para niño"|"BIENES Y SERVICIOS VARIOS"|"CUIDADO PERSONAL"|"Salones de peluquería y establecimientos de cuidados personal"|"Servicio de peluquería y cuidado personal"
"A1211105"|"A12"|"A121"|"A1211"|"A12111"|"Tatuajes y piercing"|"BIENES Y SERVICIOS VARIOS"|"CUIDADO PERSONAL"|"Salones de peluquería y establecimientos de cuidados personal"|"Servicio de peluquería y cuidado personal"
"A1211106"|"A12"|"A121"|"A1211"|"A12111"|"Otros servicios para el cuidado personal (masajes, spa, sauna, cosmetología, etc.)"|"BIENES Y SERVICIOS VARIOS"|"CUIDADO PERSONAL"|"Salones de peluquería y establecimientos de cuidados personal"|"Servicio de peluquería y cuidado personal"
"A1212101"|"A12"|"A121"|"A1212"|"A12121"|"Máquinas de afeitar, cortadora de pelo, depiladoras eléctricas"|"BIENES Y SERVICIOS VARIOS"|"CUIDADO PERSONAL"|"Aparatos eléctricos para el cuidado personal"|"Aparatos eléctricos para el cuidado personal"
"A1212102"|"A12"|"A121"|"A1212"|"A12121"|"Secadores, planchita, enrulador de cabello"|"BIENES Y SERVICIOS VARIOS"|"CUIDADO PERSONAL"|"Aparatos eléctricos para el cuidado personal"|"Aparatos eléctricos para el cuidado personal"
"A1212103"|"A12"|"A121"|"A1212"|"A12121"|"Otros aparatos eléctricos para el cuidado personal: masajeador, etc."|"BIENES Y SERVICIOS VARIOS"|"CUIDADO PERSONAL"|"Aparatos eléctricos para el cuidado personal"|"Aparatos eléctricos para el cuidado personal"
"A1212104"|"A12"|"A121"|"A1212"|"A12121"|"Reparación de aparatos eléctricos para el cuidado personal"|"BIENES Y SERVICIOS VARIOS"|"CUIDADO PERSONAL"|"Aparatos eléctricos para el cuidado personal"|"Aparatos eléctricos para el cuidado personal"
"A1213101"|"A12"|"A121"|"A1213"|"A12131"|"Cepillos dentales, hilo dental, palillos interdentales"|"BIENES Y SERVICIOS VARIOS"|"CUIDADO PERSONAL"|"Otros aparatos, artículos y productos para la atención personal"|"Artículos descartables para el cuidado personal"
"A1213102"|"A12"|"A121"|"A1213"|"A12131"|"Hoja de afeitar, repuesto para máquina de afeitar, máquina de afeitar"|"BIENES Y SERVICIOS VARIOS"|"CUIDADO PERSONAL"|"Otros aparatos, artículos y productos para la atención personal"|"Artículos descartables para el cuidado personal"
"A1213103"|"A12"|"A121"|"A1213"|"A12131"|"Pañales descartables para adultos"|"BIENES Y SERVICIOS VARIOS"|"CUIDADO PERSONAL"|"Otros aparatos, artículos y productos para la atención personal"|"Artículos descartables para el cuidado personal"
"A1213104"|"A12"|"A121"|"A1213"|"A12131"|"Pañales descartables para bebés"|"BIENES Y SERVICIOS VARIOS"|"CUIDADO PERSONAL"|"Otros aparatos, artículos y productos para la atención personal"|"Artículos descartables para el cuidado personal"
"A1213105"|"A12"|"A121"|"A1213"|"A12131"|"Papel higiénico"|"BIENES Y SERVICIOS VARIOS"|"CUIDADO PERSONAL"|"Otros aparatos, artículos y productos para la atención personal"|"Artículos descartables para el cuidado personal"
"A1213106"|"A12"|"A121"|"A1213"|"A12131"|"Pañuelos de papel"|"BIENES Y SERVICIOS VARIOS"|"CUIDADO PERSONAL"|"Otros aparatos, artículos y productos para la atención personal"|"Artículos descartables para el cuidado personal"
"A1213107"|"A12"|"A121"|"A1213"|"A12131"|"Toallas faciales, toallas humedecidas"|"BIENES Y SERVICIOS VARIOS"|"CUIDADO PERSONAL"|"Otros aparatos, artículos y productos para la atención personal"|"Artículos descartables para el cuidado personal"
"A1213108"|"A12"|"A121"|"A1213"|"A12131"|"Toallas higiénicas, tampones, protectores diarios"|"BIENES Y SERVICIOS VARIOS"|"CUIDADO PERSONAL"|"Otros aparatos, artículos y productos para la atención personal"|"Artículos descartables para el cuidado personal"
"A1213109"|"A12"|"A121"|"A1213"|"A12131"|"Otros artículos descartables para el cuidado personal"|"BIENES Y SERVICIOS VARIOS"|"CUIDADO PERSONAL"|"Otros aparatos, artículos y productos para la atención personal"|"Artículos descartables para el cuidado personal"
"A1213201"|"A12"|"A121"|"A1213"|"A12132"|"Colonia, loción, perfume"|"BIENES Y SERVICIOS VARIOS"|"CUIDADO PERSONAL"|"Otros aparatos, articulos y productos para la atencion personal"|"Artículos de tocador                    "
"A1213202"|"A12"|"A121"|"A1213"|"A12132"|"Cosméticos: base, rubor, etc."|"BIENES Y SERVICIOS VARIOS"|"CUIDADO PERSONAL"|"Otros aparatos, articulos y productos para la atencion personal"|"Artículos de tocador                    "
"A1213203"|"A12"|"A121"|"A1213"|"A12132"|"Crema de afeitar, espuma"|"BIENES Y SERVICIOS VARIOS"|"CUIDADO PERSONAL"|"Otros aparatos, articulos y productos para la atencion personal"|"Artículos de tocador                    "
"A1213204"|"A12"|"A121"|"A1213"|"A12132"|"Crema de belleza, de manos, de limpieza, nutritiva, demaquilladora, para el cuerpo, bronceadores, etc."|"BIENES Y SERVICIOS VARIOS"|"CUIDADO PERSONAL"|"Otros aparatos, articulos y productos para la atencion personal"|"Artículos de tocador                    "
"A1213205"|"A12"|"A121"|"A1213"|"A12132"|"Champú, crema de enjuague, acondicionador"|"BIENES Y SERVICIOS VARIOS"|"CUIDADO PERSONAL"|"Otros aparatos, articulos y productos para la atencion personal"|"Artículos de tocador                    "
"A1213206"|"A12"|"A121"|"A1213"|"A12132"|"Delineador, rímel, sombra"|"BIENES Y SERVICIOS VARIOS"|"CUIDADO PERSONAL"|"Otros aparatos, articulos y productos para la atencion personal"|"Artículos de tocador                    "
"A1213207"|"A12"|"A121"|"A1213"|"A12132"|"Dentífrico"|"BIENES Y SERVICIOS VARIOS"|"CUIDADO PERSONAL"|"Otros aparatos, articulos y productos para la atencion personal"|"Artículos de tocador                    "
"A1213208"|"A12"|"A121"|"A1213"|"A12132"|"Desodorante"|"BIENES Y SERVICIOS VARIOS"|"CUIDADO PERSONAL"|"Otros aparatos, articulos y productos para la atencion personal"|"Artículos de tocador                    "
"A1213209"|"A12"|"A121"|"A1213"|"A12132"|"Esmalte y quitaesmalte"|"BIENES Y SERVICIOS VARIOS"|"CUIDADO PERSONAL"|"Otros aparatos, articulos y productos para la atencion personal"|"Artículos de tocador                    "
"A1213210"|"A12"|"A121"|"A1213"|"A12132"|"Fijador para el pelo, mousse, gel"|"BIENES Y SERVICIOS VARIOS"|"CUIDADO PERSONAL"|"Otros aparatos, articulos y productos para la atencion personal"|"Artículos de tocador                    "
"A1213211"|"A12"|"A121"|"A1213"|"A12132"|"Jabón de tocador"|"BIENES Y SERVICIOS VARIOS"|"CUIDADO PERSONAL"|"Otros aparatos, articulos y productos para la atencion personal"|"Artículos de tocador                    "
"A1213212"|"A12"|"A121"|"A1213"|"A12132"|"Lápiz labial"|"BIENES Y SERVICIOS VARIOS"|"CUIDADO PERSONAL"|"Otros aparatos, articulos y productos para la atencion personal"|"Artículos de tocador                    "
"A1213213"|"A12"|"A121"|"A1213"|"A12132"|"Talco"|"BIENES Y SERVICIOS VARIOS"|"CUIDADO PERSONAL"|"Otros aparatos, articulos y productos para la atencion personal"|"Artículos de tocador                    "
"A1213214"|"A12"|"A121"|"A1213"|"A12132"|"Tintura, matizador, oxidante"|"BIENES Y SERVICIOS VARIOS"|"CUIDADO PERSONAL"|"Otros aparatos, articulos y productos para la atencion personal"|"Artículos de tocador                    "
"A1213215"|"A12"|"A121"|"A1213"|"A12132"|"Otros artículos de tocador"|"BIENES Y SERVICIOS VARIOS"|"CUIDADO PERSONAL"|"Otros aparatos, articulos y productos para la atencion personal"|"Artículos de tocador                    "
"A1213301"|"A12"|"A121"|"A1213"|"A12133"|"Alicate, tijera, pinza"|"BIENES Y SERVICIOS VARIOS"|"CUIDADO PERSONAL"|"Otros aparatos, articulos y productos para la atencion personal"|"Artículos de belleza                    "
"A1213302"|"A12"|"A121"|"A1213"|"A12133"|"Peine, cepillo para el pelo, brocha de afeitar"|"BIENES Y SERVICIOS VARIOS"|"CUIDADO PERSONAL"|"Otros aparatos, articulos y productos para la atencion personal"|"Artículos de belleza                    "
"A1213303"|"A12"|"A121"|"A1213"|"A12133"|"Otros artículos no eléctricos para el cuidado personal: masajeador, bolsa de agua caliente, etc."|"BIENES Y SERVICIOS VARIOS"|"CUIDADO PERSONAL"|"Otros aparatos, articulos y productos para la atencion personal"|"Artículos de belleza                    "
"A1231101"|"A12"|"A123"|"A1231"|"A12311"|"Alhaja"|"BIENES Y SERVICIOS VARIOS"|"EFECTOS PERSONALES"|"Joyería y relojes"|"Joyería y relojes"
"A1231102"|"A12"|"A123"|"A1231"|"A12311"|"Fantasía"|"BIENES Y SERVICIOS VARIOS"|"EFECTOS PERSONALES"|"Joyería y relojes"|"Joyería y relojes"
"A1231103"|"A12"|"A123"|"A1231"|"A12311"|"Reloj pulsera"|"BIENES Y SERVICIOS VARIOS"|"EFECTOS PERSONALES"|"Joyería y relojes"|"Joyería y relojes"
"A1231104"|"A12"|"A123"|"A1231"|"A12311"|"Reloj despertador, reloj de viaje"|"BIENES Y SERVICIOS VARIOS"|"EFECTOS PERSONALES"|"Joyería y relojes"|"Joyería y relojes"
"A1231105"|"A12"|"A123"|"A1231"|"A12311"|"Reparación de alhajas, relojes"|"BIENES Y SERVICIOS VARIOS"|"EFECTOS PERSONALES"|"Joyería y relojes"|"Joyería y relojes"
"A1232101"|"A12"|"A123"|"A1232"|"A12321"|"Billetera, portadocumentos"|"BIENES Y SERVICIOS VARIOS"|"EFECTOS PERSONALES"|"Otros efectos personales"|"Artículos de marroquinería, carteras, bolsos y artículos de viaje"
"A1232102"|"A12"|"A123"|"A1232"|"A12321"|"Cartera, bolso, mochila de vestir"|"BIENES Y SERVICIOS VARIOS"|"EFECTOS PERSONALES"|"Otros efectos personales"|"Artículos de marroquinería, carteras, bolsos y artículos de viaje"
"A1232103"|"A12"|"A123"|"A1232"|"A12321"|"Otros artículos de marroquinería"|"BIENES Y SERVICIOS VARIOS"|"EFECTOS PERSONALES"|"Otros efectos personales"|"Artículos de marroquinería, carteras, bolsos y artículos de viaje"
